whitefly_ID	species	pop_geo	pop_geo_env	collection_date	latitude	longitude	environment	host_plant	insecticide_treat	insecticide_list	H06	MS145	P59	P7	D04	P5	G03	SSA13	SSA2	SSA41	SSA6	mut_L925I	mut_T929V	MeIo_clust1	MeIo_clust2	Med_clust1	Med_clust2	Med_clust3
P54x9	MEAM1	G32	GE44	22-May-17	-21.35911111	55.71841111	Greenhouse	Tomato	Yes	EO,PY-C	169185	216216	183193	183183	161161	212212	160160	251251	103103	228228	125125	I925/I925	NA	0.991	0.009			
P55x10	MEAM1	G31	GE43	22-May-17	-21.36461944	55.685675	Greenhouse	Tomato	NA		185185	218222	183183	181183	165165	212212	160160	251251	103103	228228	125125	I925/I925	NA	0.997	0.003			
P55x11	MEAM1	G31	GE43	22-May-17	-21.36461944	55.685675	Greenhouse	Tomato	NA		181185	218218	183205	181183	153161	212212	160160	251251	103103	228228	125125	I925/I925	NA	0.997	0.003			
P55x12	MEAM1	G31	GE43	22-May-17	-21.36461944	55.685675	Greenhouse	Tomato	NA		169181	216218	175185	183183	139157	212212	160160	251251	103103	228228	125125	I925/I925	NA	0.998	0.002			
P55x13	MEAM1	G31	GE43	22-May-17	-21.36461944	55.685675	Greenhouse	Tomato	NA		181185	216216	175183	183183	149161	212212	160160	251251	103103	228228	125125	I925/I925	NA	0.998	0.002			
P55x14	MEAM1	G31	GE43	22-May-17	-21.36461944	55.685675	Greenhouse	Tomato	NA		177181	218218	175205	181181	157161	212212	160160	251251	103103	228228	125125	I925/I925	NA	0.997	0.003			
P55x15	MEAM1	G31	GE43	22-May-17	-21.36461944	55.685675	Greenhouse	Tomato	NA		169185	218218	183183	181181	157161	212212	150160	251251	103103	228228	125125	I925/I925	NA	0.996	0.004			
P55x16	MEAM1	G31	GE43	22-May-17	-21.36461944	55.685675	Greenhouse	Tomato	NA		173185	216218	201201	181183	153157	212212	160160	251251	103103	228228	125125	I925/I925	NA	0.997	0.003			
P55x17	MEAM1	G31	GE43	22-May-17	-21.36461944	55.685675	Greenhouse	Tomato	NA		177177	216218	185201	183183	139159	212212	150160	251251	103103	228228	125125	I925/I925	NA	0.998	0.002			
P55x18	MEAM1	G31	GE43	22-May-17	-21.36461944	55.685675	Greenhouse	Tomato	NA		181185	218218	175175	181181	157165	212212	150160	251251	103103	228228	125125	I925/I925	NA	0.997	0.003			
P55x19	MEAM1	G31	GE43	22-May-17	-21.36461944	55.685675	Greenhouse	Tomato	NA		177185	218220	175185	183183	161161	212212	150160	251251	103103	228228	125125	I925/I925	T929/T929	0.998	0.002			
P55x1	MEAM1	G31	GE43	22-May-17	-21.36461944	55.685675	Greenhouse	Tomato	NA		181185	218220	183193	183183	157161	212214	160160	251251	103103	228228	125125	I925/I925	NA	0.993	0.007			
P55x20	MEAM1	G31	GE43	22-May-17	-21.36461944	55.685675	Greenhouse	Tomato	NA		181189	216218	197205	181183	149161	212212	150160	251251	103103	228228	125125	I925/I925	NA	0.998	0.002			
P55x21	MEAM1	G31	GE43	22-May-17	-21.36461944	55.685675	Greenhouse	Tomato	NA		177185	218218	175185	181183	123161	212212	150160	251251	103103	228228	125125	I925/I925	NA	0.995	0.005			
P55x22	MEAM1	G31	GE43	22-May-17	-21.36461944	55.685675	Greenhouse	Tomato	NA		185185	218218	175185	183183	149161	212212	160160	251251	103103	228228	125125	I925/I925	NA	0.998	0.002			
P55x23	MEAM1	G31	GE43	22-May-17	-21.36461944	55.685675	Greenhouse	Tomato	NA		181181	218218	185201	183183	157161	212212	160160	251251	103103	228228	125125	I925/I925	NA	0.998	0.002			
P55x24	MEAM1	G31	GE43	22-May-17	-21.36461944	55.685675	Greenhouse	Tomato	NA		181189	216218	201201	181183	149161	212212	160160	251251	103103	228228	125125	I925/I925	NA	0.997	0.003			
P55x25	MEAM1	G31	GE43	22-May-17	-21.36461944	55.685675	Greenhouse	Tomato	NA		173185	218222	185185	183183	161161	212212	150160	251251	103103	228228	125125	I925/I925	NA	0.998	0.002			
P55x26	MEAM1	G31	GE43	22-May-17	-21.36461944	55.685675	Greenhouse	Tomato	NA		169189	218220	175175	183183	149149	212212	160160	251251	103103	228228	125125	I925/I925	NA	0.998	0.002			
P55x27	MEAM1	G31	GE43	22-May-17	-21.36461944	55.685675	Greenhouse	Tomato	NA		185189	218218	183183	181183	149149	212212	160160	251251	103103	228228	125125	I925/I925	NA	0.997	0.003			
P55x28	MEAM1	G31	GE43	22-May-17	-21.36461944	55.685675	Greenhouse	Tomato	NA		173185	218220	175183	181181	149157	212212	160160	251251	103103	228228	125125	I925/I925	NA	0.996	0.004			
P55x29	MEAM1	G31	GE43	22-May-17	-21.36461944	55.685675	Greenhouse	Tomato	NA		181181	216218	197205	181183	149161	212212	160160	251251	103103	228228	125125	I925/I925	NA	0.997	0.003			
P55x2	MEAM1	G31	GE43	22-May-17	-21.36461944	55.685675	Greenhouse	Tomato	NA		181185	218220	185201	183183	157161	212212	150160	251251	103103	228228	125125	I925/I925	NA	0.998	0.002			
P55x30	MEAM1	G31	GE43	22-May-17	-21.36461944	55.685675	Greenhouse	Tomato	NA		185189	216218	175197	183183	161165	212212	160160	251251	103103	228228	125125	I925/I925	NA	0.998	0.002			
P55x31	MEAM1	G31	GE43	22-May-17	-21.36461944	55.685675	Greenhouse	Tomato	NA		185189	218218	175203	181183	149149	212212	160160	251251	103103	228228	125125	I925/I925	NA	0.997	0.003			
P55x32	MEAM1	G31	GE43	22-May-17	-21.36461944	55.685675	Greenhouse	Tomato	NA		181189	216216	175205	181183	157161	212212	160160	251251	103103	228228	125125	I925/I925	NA	0.997	0.003			
P55x3	MEAM1	G31	GE43	22-May-17	-21.36461944	55.685675	Greenhouse	Tomato	NA		177189	216218	197203	183183	139153	212212	160166	251251	103103	228228	125125	I925/I925	NA	0.997	0.003			
P55x4	MEAM1	G31	GE43	22-May-17	-21.36461944	55.685675	Greenhouse	Tomato	NA		181181	216220	175205	183183	139157	212212	160160	251251	103103	228228	125125	I925/I925	NA	0.998	0.002			
P55x5	MEAM1	G31	GE43	22-May-17	-21.36461944	55.685675	Greenhouse	Tomato	NA		173189	216218	201201	183183	153157	212212	160160	251251	103103	228228	125125	I925/I925	NA	0.998	0.002			
P55x6	MEAM1	G31	GE43	22-May-17	-21.36461944	55.685675	Greenhouse	Tomato	NA		169185	216220	175183	181181	157161	212212	160160	251251	103103	228228	125125	I925/I925	NA	0.996	0.004			
P55x7	MEAM1	G31	GE43	22-May-17	-21.36461944	55.685675	Greenhouse	Tomato	NA		173181	216218	183203	181181	153157	212212	160160	251251	103103	228228	125125	I925/I925	NA	0.996	0.004			
P55x9	MEAM1	G31	GE43	22-May-17	-21.36461944	55.685675	Greenhouse	Tomato	NA		169185	218222	175183	181181	149165	212212	160160	251251	103103	228228	125125	I925/I925	NA	0.996	0.004			
P56x10	MED-Q	G9	GE11	24-May-17	-21.25241111	55.34283056	Open_field	Tomato	No		169169	180180	175189	183183	119119	238236	142142	0	103103	242242	125125	I925/I925	T929/T929			0.2851	0.4319	0.283
P56x11	MED-Q	G9	GE11	24-May-17	-21.25241111	55.34283056	Open_field	Tomato	No		169169	180180	179179	187187	119119	236236	142142	221261	103103	242242	125125	L925/I925	T929/V929			0.8937	0.0414	0.0649
P56x12	MED-Q	G9	GE11	24-May-17	-21.25241111	55.34283056	Open_field	Tomato	No		169169	180180	189189	187187	0	212212	142142	0	103103	242242	125125	L925/I925	T929/V929			0.6578	0.0488	0.2934
P56x13	MEAM1	G9	GE11	24-May-17	-21.25241111	55.34283056	Open_field	Tomato	No		169185	216218	175203	181189	139161	212212	160160	251251	103103	228228	125125	I925/I925	NA	0.994	0.006			
P56x14	MEAM1	G9	GE11	24-May-17	-21.25241111	55.34283056	Open_field	Tomato	No		185189	216218	201205	183183	153153	212212	160160	251251	103103	228228	125125	I925/I925	NA	0.998	0.002			
P56x15	MEAM1	G9	GE11	24-May-17	-21.25241111	55.34283056	Open_field	Tomato	No		169189	216218	205205	183183	139149	212212	160160	241251	103103	218228	125125	I925/I925	NA	0.997	0.003			
P56x16	MEAM1	G9	GE11	24-May-17	-21.25241111	55.34283056	Open_field	Tomato	No		173185	218220	175189	183183	139149	212212	160174	251251	103103	228228	125125	I925/I925	NA	0.998	0.002			
P56x17	MEAM1	G9	GE11	24-May-17	-21.25241111	55.34283056	Open_field	Tomato	No		189189	216218	201205	183183	139161	212212	150160	251251	103103	228228	125125	I925/I925	NA	0.998	0.002			
P56x18	MEAM1	G9	GE11	24-May-17	-21.25241111	55.34283056	Open_field	Tomato	No		181185	216218	183183	183183	149161	212212	150160	251251	103103	228228	125125	I925/I925	NA	0.998	0.002			
P56x19	MEAM1	G9	GE11	24-May-17	-21.25241111	55.34283056	Open_field	Tomato	No		169185	216216	183201	181181	159159	212212	160160	251251	103103	228228	125125	I925/I925	NA	0.996	0.004			
P56x1	MED-Q	G9	GE11	24-May-17	-21.25241111	55.34283056	Open_field	Tomato	No		169169	180180	189193	187187	119119	234236	142142	221261	103103	242242	125125	I925/I925	T929/T929			0.5862	0.0572	0.3567
P56x20	MED-Q	G9	GE11	24-May-17	-21.25241111	55.34283056	Open_field	Tomato	No		169169	180180	189195	187187	119119	238238	142142	0	103103	242242	125129	L925/I925	T929/V929			0.8183	0.0739	0.1078
P56x22	MED-Q	G9	GE11	24-May-17	-21.25241111	55.34283056	Open_field	Tomato	No		169185	180218	185189	183187	165165	212238	160160	221251	103103	228228	125125	I925/I925	T929/T929			0.0194	0.9564	0.0242
P56x2	MED-Q	G9	GE11	24-May-17	-21.25241111	55.34283056	Open_field	Tomato	No		169169	180180	189189	183183	119123	234238	142142	221221	103103	242242	125125	I925/I925	T929/T929			0.0888	0.3306	0.5807
P56x3	MEAM1	G9	GE11	24-May-17	-21.25241111	55.34283056	Open_field	Tomato	No		181185	216218	185201	183183	161161	212212	160160	251251	103103	228228	125125	I925/I925	NA	0.998	0.002			
P56x4	MED-Q	G9	GE11	24-May-17	-21.25241111	55.34283056	Open_field	Tomato	No		169177	180180	189193	187187	119123	234234	142142	0	103103	242242	125125	L925/I925	T929/V929			0.1365	0.0915	0.772
P56x5	MEAM1	G9	GE11	24-May-17	-21.25241111	55.34283056	Open_field	Tomato	No		169189	216218	183205	183183	149149	212212	150160	251251	103103	228228	125125	I925/I925	NA	0.998	0.002			
P56x6	MEAM1	G9	GE11	24-May-17	-21.25241111	55.34283056	Open_field	Tomato	No		169181	216218	179185	181183	139139	212212	160160	251251	103103	228228	125125	I925/I925	NA	0.965	0.036			
P56x7	MED-Q	G9	GE11	24-May-17	-21.25241111	55.34283056	Open_field	Tomato	No		169169	180180	189193	187187	119123	238238	142142	261261	103103	242242	125125	I925/I925	T929/T929			0.3505	0.1146	0.535
P56x8	MEAM1	G9	GE11	24-May-17	-21.25241111	55.34283056	Open_field	Tomato	No		185189	180220	183183	183183	149161	212212	160160	251251	103103	228228	125125	I925/I925	T929/T929	0.992	0.008			
P56x9	MEAM1	G9	GE11	24-May-17	-21.25241111	55.34283056	Open_field	Tomato	No		161185	216218	175183	183183	149161	212212	150160	251251	103103	228228	125125	I925/I925	NA	0.991	0.009			
P57x10	MEAM1	G8	GE10	17-nov-17	-21.12186389	55.26838611	Non-cultivated	Weeds	No		185189	218218	203203	183183	157159	212212	160160	251251	103103	228228	125125	I925/I925	NA	0.998	0.002			
P57x11	IO	G8	GE10	17-nov-17	-21.12186389	55.26838611	Non-cultivated	Weeds	No		161169	180180	179183	181181	103123	216216	160160	261261	103103	228228	125127	L925/L925	NA	0.003	0.997			
P57x12	MEAM1	G8	GE10	17-nov-17	-21.12186389	55.26838611	Non-cultivated	Weeds	No		181185	216216	183201	183183	149159	212212	160160	251251	103103	228228	125139	I925/I925	NA	0.998	0.002			
P57x13	IO	G8	GE10	17-nov-17	-21.12186389	55.26838611	Non-cultivated	Weeds	No		161169	176180	179179	181181	103119	216216	160160	0	103103	242242	125127	L925/L925	NA	0.002	0.998			
P57x14	IO	G8	GE10	17-nov-17	-21.12186389	55.26838611	Non-cultivated	Weeds	No		161161	176176	179193	181181	0	216230	160166	261261	103103	228242	125127	L925/L925	NA	0.002	0.998			
P57x15	IO	G8	GE10	17-nov-17	-21.12186389	55.26838611	Non-cultivated	Weeds	No		161161	180180	179193	181189	103123	212218	160160	261261	103103	242242	125127	L925/L925	NA	0.002	0.998			
P57x16	MEAM1	G8	GE10	17-nov-17	-21.12186389	55.26838611	Non-cultivated	Weeds	No		181185	216218	201213	183183	139161	212212	160160	251251	103103	228228	125125	I925/I925	NA	0.998	0.002			
P57x17	IO	G8	GE10	17-nov-17	-21.12186389	55.26838611	Non-cultivated	Weeds	No		169169	176176	179179	181189	103123	212216	160160	261261	103103	242228	125125	L925/L925	NA	0.003	0.997			
P57x18	IO	G8	GE10	17-nov-17	-21.12186389	55.26838611	Non-cultivated	Weeds	No		161161	180180	179193	181187	103103	212212	160160	261261	103103	228242	125127	L925/L925	NA	0.003	0.997			
P57x19	IO	G8	GE10	17-nov-17	-21.12186389	55.26838611	Non-cultivated	Weeds	No		161169	176176	179193	181189	103123	212216	160160	261261	103103	228242	125127	L925/L925	NA	0.002	0.998			
P57x1	IO	G8	GE10	17-nov-17	-21.12186389	55.26838611	Non-cultivated	Weeds	No		169169	180180	179193	181181	103123	216220	160160	261261	103103	228250	127127	L925/L925	NA	0.002	0.998			
P57x20	IO	G8	GE10	17-nov-17	-21.12186389	55.26838611	Non-cultivated	Weeds	No		161161	180180	179179	181181	103123	210216	160160	261261	103103	228242	125127	L925/L925	NA	0.002	0.998			
P57x21	IO	G8	GE10	17-nov-17	-21.12186389	55.26838611	Non-cultivated	Weeds	No		161161	180180	179193	181189	123123	212212	160160	261261	103103	228250	125127	L925/L925	NA	0.003	0.997			
P57x22	IO	G8	GE10	17-nov-17	-21.12186389	55.26838611	Non-cultivated	Weeds	No		161161	180180	179179	181181	103103	210216	160160	261261	103103	228228	125125	L925/L925	NA	0.002	0.998			
P57x23	IO	G8	GE10	17-nov-17	-21.12186389	55.26838611	Non-cultivated	Weeds	No		161169	176180	193183	181189	103103	212216	160160	221221	103103	242242	127139	L925/L925	NA	0.01	0.99			
P57x24	IO	G8	GE10	17-nov-17	-21.12186389	55.26838611	Non-cultivated	Weeds	No		161161	180180	179179	181189	103123	210216	160160	261261	103103	242228	125127	L925/L925	NA	0.002	0.998			
P57x25	IO	G8	GE10	17-nov-17	-21.12186389	55.26838611	Non-cultivated	Weeds	No		161169	176180	179179	181189	103123	210212	160160	261261	103103	250228	125125	L925/L925	NA	0.003	0.997			
P57x26	IO	G8	GE10	17-nov-17	-21.12186389	55.26838611	Non-cultivated	Weeds	No		161169	180180	179179	181187	123123	212212	160160	261261	103103	228242	125125	L925/L925	NA	0.003	0.997			
P57x27	IO	G8	GE10	17-nov-17	-21.12186389	55.26838611	Non-cultivated	Weeds	No		161161	180180	179193	181181	103123	212212	160160	261261	103103	228228	125127	L925/L925	NA	0.003	0.997			
P57x28	IO	G8	GE10	17-nov-17	-21.12186389	55.26838611	Non-cultivated	Weeds	No		161169	176180	183193	181181	123103	212212	160160	221261	103103	228242	125127	L925/L925	NA	0.004	0.996			
P57x29	IO	G8	GE10	17-nov-17	-21.12186389	55.26838611	Non-cultivated	Weeds	No		169169	180180	179193	181181	103123	216218	160160	261261	103103	228228	125127	L925/L925	NA	0.003	0.997			
P57x2	IO	G8	GE10	17-nov-17	-21.12186389	55.26838611	Non-cultivated	Weeds	No		161169	176176	179179	181189	103123	212216	160160	261261	103103	228242	125125	L925/L925	T929/T929	0.003	0.997			
P57x30	MEAM1	G8	GE10	17-nov-17	-21.12186389	55.26838611	Non-cultivated	Weeds	No		169189	218218	175185	183183	157161	212212	150160	231249	103103	228228	125125	I925/I925	NA	0.998	0.002			
P57x31	IO	G8	GE10	17-nov-17	-21.12186389	55.26838611	Non-cultivated	Weeds	No		161161	180180	179179	181183	103123	212212	160160	261261	103103	250242	125125	L925/L925	NA	0.009	0.991			
P57x32	IO	G8	GE10	17-nov-17	-21.12186389	55.26838611	Non-cultivated	Weeds	No		161161	180180	179193	181189	103123	212226	160160	261261	103103	228242	125125	L925/L925	NA	0.003	0.997			
P57x3	IO	G8	GE10	17-nov-17	-21.12186389	55.26838611	Non-cultivated	Weeds	No		161169	176176	179193	181181	103123	210210	160160	221261	103103	228242	125125	L925/L925	T929/T929	0.002	0.998			
P57x4	IO	G8	GE10	17-nov-17	-21.12186389	55.26838611	Non-cultivated	Weeds	No		161169	176180	179183	181181	103123	212212	160160	261261	103103	228242	125127	L925/L925	NA	0.004	0.996			
P57x5	IO	G8	GE10	17-nov-17	-21.12186389	55.26838611	Non-cultivated	Weeds	No		161161	176180	179193	181187	103103	212212	160160	221261	103103	242242	125125	L925/L925	NA	0.003	0.997			
P57x6	IO	G8	GE10	17-nov-17	-21.12186389	55.26838611	Non-cultivated	Weeds	No		161169	176180	179179	181189	123123	210216	160160	261261	103103	228242	125125	L925/L925	NA	0.002	0.998			
P57x7	Hybride	G8	GE10	17-nov-17	-21.12186389	55.26838611	Non-cultivated	Weeds	No		161169	180218	179193	181189	0	212216	160160	261261	103103	228228	125125	L925/L925	T929/T929	0.104	0.896			
P57x8	IO	G8	GE10	17-nov-17	-21.12186389	55.26838611	Non-cultivated	Weeds	No		161169	180180	179179	181189	123123	212216	160160	261261	103103	228242	125127	L925/L925	NA	0.002	0.998			
P57x9	IO	G8	GE10	17-nov-17	-21.12186389	55.26838611	Non-cultivated	Weeds	No		161169	180180	179179	181189	103123	212212	160160	261261	103103	242250	125127	L925/L925	NA	0.003	0.997			
P58x10	MEAM1	G21	GE29	21-nov-17	-21.31933056	55.48232222	Open_field	Eggplant	Yes	EO,NEO,PY-A,SPI	173189	216218	175213	183183	157161	212212	160160	251251	103103	228228	125125	I925/I925	NA	0.998	0.002			
P58x12	MEAM1	G21	GE29	21-nov-17	-21.31933056	55.48232222	Open_field	Eggplant	Yes	EO,NEO,PY-A,SPI	185185	216218	183183	181181	123161	212212	150160	251251	103103	228228	125127	I925/I925	NA	0.978	0.022			
P58x13	MEAM1	G21	GE29	21-nov-17	-21.31933056	55.48232222	Open_field	Eggplant	Yes	EO,NEO,PY-A,SPI	185185	216218	203203	183183	161161	212212	150160	251251	103103	228228	125125	I925/I925	NA	0.998	0.002			
P58x14	MEAM1	G21	GE29	21-nov-17	-21.31933056	55.48232222	Open_field	Eggplant	Yes	EO,NEO,PY-A,SPI	185185	216218	175185	181183	157161	212212	150160	235249	103103	228228	125125	I925/I925	NA	0.998	0.002			
P58x15	Hybride	G21	GE29	21-nov-17	-21.31933056	55.48232222	Open_field	Eggplant	Yes	EO,NEO,PY-A,SPI	161169	176218	179183	181187	123157	212212	160160	251251	103103	228228	125137	I925/I925	T929/T929	0.547	0.453			
P58x16	Hybride	G21	GE29	21-nov-17	-21.31933056	55.48232222	Open_field	Eggplant	Yes	EO,NEO,PY-A,SPI	161161	176218	183179	181181	149161	212212	160160	221251	103103	228228	125127	I925/I925	T929/T929	0.467	0.533			
P58x17	MEAM1	G21	GE29	21-nov-17	-21.31933056	55.48232222	Open_field	Eggplant	Yes	EO,NEO,PY-A,SPI	169181	216218	175185	183183	149161	212212	150160	235251	103103	228228	125125	I925/I925	NA	0.998	0.002			
P58x18	Hybride	G21	GE29	21-nov-17	-21.31933056	55.48232222	Open_field	Eggplant	Yes	EO,NEO,PY-A,SPI	161181	176218	183201	183183	149153	212212	160160	251251	103103	228228	125125	I925/I925	T929/T929	0.869	0.131			
P58x19	MEAM1	G21	GE29	21-nov-17	-21.31933056	55.48232222	Open_field	Eggplant	Yes	EO,NEO,PY-A,SPI	177185	216216	183213	183183	161161	212212	150160	251251	103103	228228	125125	I925/I925	NA	0.998	0.002			
P58x1	MEAM1	G21	GE29	21-nov-17	-21.31933056	55.48232222	Open_field	Eggplant	Yes	EO,NEO,PY-A,SPI	169169	216218	185205	183183	149159	212212	150160	251251	103103	228228	125125	I925/I925	NA	0.998	0.002			
P58x20	MEAM1	G21	GE29	21-nov-17	-21.31933056	55.48232222	Open_field	Eggplant	Yes	EO,NEO,PY-A,SPI	165189	218218	183201	183183	157157	212214	160160	219251	103103	228228	125125	I925/I925	NA	0.998	0.002			
P58x21	MEAM1	G21	GE29	21-nov-17	-21.31933056	55.48232222	Open_field	Eggplant	Yes	EO,NEO,PY-A,SPI	169185	216218	179201	181183	149149	212212	160160	221251	103103	228228	125125	I925/I925	NA	0.94	0.061			
P58x22	MEAM1	G21	GE29	21-nov-17	-21.31933056	55.48232222	Open_field	Eggplant	Yes	EO,NEO,PY-A,SPI	181189	216218	185203	183183	149161	212212	150160	251251	103103	228228	125125	I925/I925	NA	0.998	0.002			
P58x23	MEAM1	G21	GE29	21-nov-17	-21.31933056	55.48232222	Open_field	Eggplant	Yes	EO,NEO,PY-A,SPI	169173	216216	175201	183183	157161	212212	150160	251251	103103	228228	125125	I925/I925	NA	0.998	0.002			
P58x24	MEAM1	G21	GE29	21-nov-17	-21.31933056	55.48232222	Open_field	Eggplant	Yes	EO,NEO,PY-A,SPI	185189	218218	205205	183183	149161	212212	150160	251251	103103	228228	125125	I925/I925	NA	0.998	0.002			
P58x25	Hybride	G21	GE29	21-nov-17	-21.31933056	55.48232222	Open_field	Eggplant	Yes	EO,NEO,PY-A,SPI	161173	176216	175183	183183	153157	212212	160174	221251	103103	228228	125125	I925/I925	T929/T929	0.846	0.154			
P58x26	MEAM1	G21	GE29	21-nov-17	-21.31933056	55.48232222	Open_field	Eggplant	Yes	EO,NEO,PY-A,SPI	181185	216218	175183	183183	139161	212212	160160	251251	103103	228228	125125	I925/I925	NA	0.998	0.002			
P58x27	MEAM1	G21	GE29	21-nov-17	-21.31933056	55.48232222	Open_field	Eggplant	Yes	EO,NEO,PY-A,SPI	185185	218218	213213	183183	161161	212212	150160	251251	103103	228228	125125	I925/I925	NA	0.998	0.002			
P58x28	MEAM1	G21	GE29	21-nov-17	-21.31933056	55.48232222	Open_field	Eggplant	Yes	EO,NEO,PY-A,SPI	185185	216220	183213	181183	159163	212212	150160	251251	103103	228228	125125	I925/I925	NA	0.997	0.003			
P58x29	MEAM1	G21	GE29	21-nov-17	-21.31933056	55.48232222	Open_field	Eggplant	Yes	EO,NEO,PY-A,SPI	185185	216218	175201	181183	149159	212212	150160	251251	103103	228228	125125	I925/I925	NA	0.998	0.002			
P58x2	MEAM1	G21	GE29	21-nov-17	-21.31933056	55.48232222	Open_field	Eggplant	Yes	EO,NEO,PY-A,SPI	181185	216218	185185	183183	159163	212212	150160	251251	103103	228228	125125	I925/I925	NA	0.998	0.002			
P58x30	MEAM1	G21	GE29	21-nov-17	-21.31933056	55.48232222	Open_field	Eggplant	Yes	EO,NEO,PY-A,SPI	169185	216216	201201	181183	149149	212212	150160	221251	103103	228228	127139	I925/I925	NA	0.992	0.008			
P58x31	MEAM1	G21	GE29	21-nov-17	-21.31933056	55.48232222	Open_field	Eggplant	Yes	EO,NEO,PY-A,SPI	169181	218218	175175	183189	153161	212212	150160	251251	103103	228228	125125	I925/I925	NA	0.996	0.004			
P58x32	IO	G21	GE29	21-nov-17	-21.31933056	55.48232222	Open_field	Eggplant	Yes	EO,NEO,PY-A,SPI	161169	176176	171179	181187	103103	212218	150160	261261	103103	242228	125127	L925/L925	NA	0.003	0.997			
P58x3	MEAM1	G21	GE29	21-nov-17	-21.31933056	55.48232222	Open_field	Eggplant	Yes	EO,NEO,PY-A,SPI	185185	218222	185185	183183	139159	212212	150160	251251	103103	228228	125125	I925/I925	NA	0.998	0.002			
P58x4	MEAM1	G21	GE29	21-nov-17	-21.31933056	55.48232222	Open_field	Eggplant	Yes	EO,NEO,PY-A,SPI	169189	218218	175175	181183	131149	212212	150160	251251	103103	228228	125125	I925/I925	NA	0.995	0.005			
P58x5	MEAM1	G21	GE29	21-nov-17	-21.31933056	55.48232222	Open_field	Eggplant	Yes	EO,NEO,PY-A,SPI	181185	218218	175207	183183	123161	212212	150160	251251	103103	228228	125125	I925/I925	NA	0.996	0.004			
P58x6	Hybride	G21	GE29	21-nov-17	-21.31933056	55.48232222	Open_field	Eggplant	Yes	EO,NEO,PY-A,SPI	161185	216218	179201	181183	139161	212212	150160	251251	103103	228228	125125	I925/I925	T929/T929	0.896	0.104			
P58x7	MEAM1	G21	GE29	21-nov-17	-21.31933056	55.48232222	Open_field	Eggplant	Yes	EO,NEO,PY-A,SPI	185185	218218	175201	183183	149161	212212	150160	251251	103103	228228	125125	I925/I925	NA	0.998	0.002			
P58x8	MEAM1	G21	GE29	21-nov-17	-21.31933056	55.48232222	Open_field	Eggplant	Yes	EO,NEO,PY-A,SPI	169185	216218	175201	183183	161161	212214	150160	251251	103103	228228	125125	I925/I925	NA	0.998	0.002			
P58x9	MEAM1	G21	GE29	21-nov-17	-21.31933056	55.48232222	Open_field	Eggplant	Yes	EO,NEO,PY-A,SPI	185185	216216	175203	183183	149161	212212	150160	251251	103103	228228	125125	I925/I925	NA	0.998	0.002			
P59x10	IO	G10	GE12	21-nov-17	-21.24931944	55.35826389	Open_field	Tomato	Yes	NEO,PY-C	161161	180180	183193	181181	103103	212216	160160	261261	103103	242228	125125	L925/L925	NA	0.003	0.997			
P59x11	IO	G10	GE12	21-nov-17	-21.24931944	55.35826389	Open_field	Tomato	Yes	NEO,PY-C	161169	180180	179179	181181	123123	212212	160166	261261	103103	228228	125127	L925/L925	NA	0.003	0.997			
P59x12	IO	G10	GE12	21-nov-17	-21.24931944	55.35826389	Open_field	Tomato	Yes	NEO,PY-C	161169	176180	179179	181181	103119	216220	160160	211211	103103	228228	125127	NA	NA	0.003	0.997			
P59x13	IO	G10	GE12	21-nov-17	-21.24931944	55.35826389	Open_field	Tomato	Yes	NEO,PY-C	161161	176176	179179	181189	103123	212216	160160	261261	103103	242242	125127	L925/L925	NA	0.002	0.998			
P59x14	IO	G10	GE12	21-nov-17	-21.24931944	55.35826389	Open_field	Tomato	Yes	NEO,PY-C	165169	176180	179179	189189	103123	210212	160160	261261	103103	228228	125127	L925/L925	NA	0.003	0.997			
P59x15	IO	G10	GE12	21-nov-17	-21.24931944	55.35826389	Open_field	Tomato	Yes	NEO,PY-C	161161	176176	179179	181189	103103	210218	160160	221261	103103	228242	125125	L925/L925	NA	0.002	0.998			
P59x16	IO	G10	GE12	21-nov-17	-21.24931944	55.35826389	Open_field	Tomato	Yes	NEO,PY-C	161169	180180	179193	181181	103123	212216	160160	261261	103103	242250	125125	L925/L925	NA	0.002	0.998			
P59x17	MEAM1	G10	GE12	21-nov-17	-21.24931944	55.35826389	Open_field	Tomato	Yes	NEO,PY-C	169169	216218	183205	183183	139161	212212	160160	251251	103103	228228	125125	I925/I925	NA	0.997	0.003			
P59x18	IO	G10	GE12	21-nov-17	-21.24931944	55.35826389	Open_field	Tomato	Yes	NEO,PY-C	161169	176180	179183	181189	103123	216216	160160	261261	103103	250228	125127	L925/L925	NA	0.003	0.997			
P59x19	IO	G10	GE12	21-nov-17	-21.24931944	55.35826389	Open_field	Tomato	Yes	NEO,PY-C	161169	180180	179193	181189	103103	212212	160166	261261	103103	242242	125127	L925/L925	NA	0.002	0.998			
P59x1	IO	G10	GE12	21-nov-17	-21.24931944	55.35826389	Open_field	Tomato	Yes	NEO,PY-C	161169	176180	179179	181189	103123	212216	160160	261261	103103	228228	125125	L925/L925	NA	0.003	0.997			
P59x20	IO	G10	GE12	21-nov-17	-21.24931944	55.35826389	Open_field	Tomato	Yes	NEO,PY-C	165169	180180	179179	181181	125125	216218	160160	261261	103103	228228	125127	L925/L925	NA	0.003	0.997			
